SALE_ID,DATE,PRODUCT_ID,STORE_ID,PROMO_ID,UNITS_SOLD,REVENUE
630,2024-11-08,14,17,138,14,1239.98
631,2024-08-05,2,24,106,2,189.66
632,2024-08-28,2,7,33,15,1422.45
633,2024-09-15,43,2,110,4,273.24
634,2024-09-18,43,6,132,6,409.86
635,2024-01-05,6,3,144,7,903.0699999999999
636,2024-09-17,25,21,31,5,191.20000000000002
637,2024-02-23,3,6,10,11,1536.48
638,2024-02-16,23,6,126,14,357.28
639,2024-08-02,9,30,65,14,866.74
640,2024-06-25,31,8,127,1,94.62
641,2024-01-09,28,8,127,16,1421.76
642,2024-04-08,25,9,149,2,76.48
643,2024-01-20,35,15,137,15,1407.6000000000001
644,2024-08-28,1,30,21,10,1206.2
645,2024-03-01,2,17,64,7,663.81
646,2024-06-26,15,4,7,8,508.88
647,2024-12-03,43,29,49,7,478.17
648,2024-03-02,40,26,147,3,74.31
649,2024-05-24,16,1,3,18,2628.72
650,2024-08-03,23,6,86,4,102.08
651,2024-01-03,49,29,10,5,240.5
652,2024-06-08,35,19,,4,375.36
653,2024-08-14,8,5,68,9,210.24
654,2024-09-25,7,27,139,1,72.92
655,2024-04-29,21,11,51,4,62.64
656,2024-03-29,35,10,148,7,656.88
657,2024-11-24,39,9,148,2,102.78
658,2024-03-08,37,16,55,2,266.54
659,2024-12-22,33,19,23,16,614.88
660,2024-04-07,37,18,90,19,2532.13
661,2024-09-23,35,24,136,11,1032.24
662,2024-04-14,18,13,132,16,1776.64
663,2024-11-18,19,7,142,2,86.08
664,2024-05-02,10,17,19,8,829.12
665,2024-01-29,4,9,27,14,1416.1000000000001
666,2024-05-16,30,26,145,4,118.04
667,2024-07-13,45,10,42,2,110.82
668,2024-08-13,33,20,144,2,76.86
669,2024-11-27,4,22,88,5,505.75
670,2024-06-18,9,13,77,7,433.37
671,2024-01-09,17,28,50,13,1675.05
672,2024-02-09,43,23,134,2,136.62
673,2024-01-25,39,24,98,6,308.34000000000003
674,2024-09-17,24,16,125,9,643.59
675,2024-08-13,39,4,142,19,976.41
676,2024-05-03,13,25,76,17,823.82
677,2024-02-07,26,28,76,8,1083.28
678,2024-11-23,19,29,150,10,430.4
679,2024-09-07,17,10,150,15,1932.75
680,2024-06-24,50,1,125,2,201.36
681,2024-03-30,30,30,60,17,501.67
682,2024-02-06,26,8,7,14,1895.74
683,2024-11-11,13,25,116,7,339.22
684,2024-06-24,49,20,115,6,288.6
685,2024-10-10,18,21,147,4,444.16
686,2024-03-21,21,18,93,15,234.9
687,2024-04-23,34,5,17,16,2272.0
688,2024-02-09,47,11,141,19,1137.72
689,2024-10-27,9,29,30,15,928.65
690,2024-08-11,30,19,74,7,206.57000000000002
691,2024-11-13,29,9,47,18,1932.66
692,2024-12-14,29,15,129,16,1717.92
693,2024-04-24,46,29,61,3,81.27
694,2024-07-04,19,5,86,2,86.08
695,2024-11-18,8,5,30,9,210.24
696,2024-02-25,44,23,131,10,1336.6
697,2024-02-09,17,12,21,16,2061.6
698,2024-12-19,12,9,122,5,463.9
699,2024-02-09,15,5,47,17,1081.37
700,2024-12-12,5,10,141,18,2485.62
701,2024-08-24,34,25,102,10,1420.0
702,2024-10-15,50,29,84,14,1409.52
703,2024-09-18,3,23,66,2,279.36
704,2024-08-03,5,6,146,9,1242.81
705,2024-05-26,34,10,148,7,994.0
706,2024-12-01,9,6,14,7,433.37
707,2024-06-16,24,20,114,12,858.1200000000001
708,2024-04-01,5,10,90,19,2623.71
709,2024-12-18,27,9,125,9,688.9499999999999
710,2024-02-28,49,25,44,1,48.1
711,2024-02-28,20,3,21,2,91.7
712,2024-10-30,47,11,23,19,1137.72
713,2024-06-17,45,11,118,12,664.92
714,2024-09-25,41,4,3,7,517.37
715,2024-12-28,2,17,66,8,758.64
716,2024-02-14,23,28,113,9,229.68
717,2024-12-10,34,9,13,6,852.0
718,2024-06-29,29,6,123,12,1288.44
719,2024-06-18,43,11,14,6,409.86
720,2024-12-21,35,19,93,16,1501.44
721,2024-07-09,30,18,84,14,413.14000000000004
722,2024-06-03,3,8,134,5,698.4000000000001
723,2024-07-06,10,22,21,11,1140.04
724,2024-01-07,34,30,71,8,1136.0
725,2024-05-12,1,14,131,18,2171.16
726,2024-08-22,6,19,58,12,1548.12
727,2024-02-14,6,16,140,5,645.05
728,2024-11-09,43,3,47,18,1229.58
729,2024-09-05,16,13,107,16,2336.64
730,2024-01-31,1,24,17,17,2050.54
731,2024-01-23,5,17,20,16,2209.44
732,2024-06-08,25,19,56,10,382.40000000000003
733,2024-12-28,27,29,139,4,306.2
734,2024-06-06,42,5,87,10,405.79999999999995
735,2024-02-08,38,21,91,12,1168.92
736,2024-03-22,43,16,103,16,1092.96
737,2024-12-21,26,30,30,7,947.87
738,2024-09-14,16,14,93,11,1606.4399999999998
739,2024-07-24,45,24,37,16,886.56
740,2024-03-17,44,22,129,10,1336.6
741,2024-01-12,50,19,127,3,302.04
742,2024-10-21,26,20,19,14,1895.74
743,2024-08-11,45,4,54,5,277.04999999999995
744,2024-01-13,37,6,25,8,1066.16
745,2024-02-15,28,9,39,11,977.46
746,2024-06-03,28,8,,13,1155.18
747,2024-04-22,30,12,99,19,560.69
748,2024-08-20,13,11,7,7,339.22
749,2024-01-17,25,7,107,4,152.96
750,2024-12-25,45,25,144,15,831.15
751,2024-08-10,19,25,33,17,731.68
752,2024-12-19,13,22,47,2,96.92
753,2024-07-06,11,25,147,16,1651.68
754,2024-12-09,48,8,29,3,410.88
755,2024-12-30,23,10,132,9,229.68
756,2024-06-11,14,3,22,14,1239.98
757,2024-11-21,10,6,28,5,518.2
758,2024-03-14,34,11,42,11,1562.0
759,2024-08-20,40,4,94,9,222.93
760,2024-08-11,23,12,13,8,204.16
761,2024-11-14,40,3,12,14,346.78
762,2024-02-29,21,26,,13,203.58
763,2024-11-30,20,21,110,2,91.7
764,2024-08-09,32,24,42,13,1112.54
765,2024-02-06,14,23,45,15,1328.55
766,2024-10-04,24,10,14,9,643.59
767,2024-07-14,46,7,102,8,216.72
768,2024-12-17,18,26,36,11,1221.44
769,2024-08-29,47,28,74,3,179.64000000000001
770,2024-11-19,30,2,64,1,29.51
771,2024-08-06,28,28,142,16,1421.76
772,2024-07-10,48,12,81,2,273.92
773,2024-01-17,14,14,2,2,177.14
774,2024-01-12,42,7,81,11,446.38
775,2024-07-11,21,17,48,3,46.980000000000004
776,2024-01-22,34,15,129,9,1278.0
777,2024-04-29,5,22,106,2,276.18
778,2024-07-28,31,26,37,1,94.62
779,2024-11-01,3,23,130,18,2514.2400000000002
780,2024-09-26,23,26,142,16,408.32
781,2024-07-10,39,18,18,2,102.78
782,2024-06-23,44,24,80,6,801.96
783,2024-10-11,30,24,58,4,118.04
784,2024-07-22,42,22,139,9,365.21999999999997
785,2024-06-12,43,23,83,6,409.86
786,2024-09-07,30,27,72,16,472.16
787,2024-08-14,49,21,51,6,288.6
788,2024-01-07,36,5,99,9,965.43
789,2024-01-29,38,11,12,18,1753.3799999999999
790,2024-02-02,7,8,109,15,1093.8
791,2024-05-13,5,14,146,4,552.36
792,2024-03-19,6,30,96,16,2064.16
793,2024-02-27,49,2,70,19,913.9
794,2024-01-26,14,20,141,1,88.57
795,2024-08-13,11,7,135,1,103.23
796,2024-10-11,37,27,119,18,2398.86
797,2024-01-04,2,8,76,1,94.83
798,2024-04-08,31,4,35,14,1324.68
799,2024-02-08,46,27,2,12,325.08
800,2024-09-27,27,10,85,7,535.85
801,2024-10-11,16,14,11,6,876.24
802,2024-06-05,2,22,7,8,758.64
803,2024-03-15,49,15,130,17,817.7
804,2024-10-14,26,10,58,8,1083.28
805,2024-05-09,16,16,90,16,2336.64
806,2024-06-23,9,3,88,16,990.56
807,2024-03-24,9,23,1,8,495.28
808,2024-01-22,5,2,52,13,1795.17
809,2024-01-27,36,1,112,12,1287.24
810,2024-07-13,7,11,96,8,583.36
811,2024-12-02,32,16,34,3,256.74
812,2024-08-23,29,26,111,15,1610.5500000000002
813,2024-04-01,37,12,135,16,2132.32
814,2024-01-21,3,5,23,3,419.04
815,2024-10-29,30,29,70,9,265.59000000000003
816,2024-12-22,40,26,126,6,148.62
817,2024-03-24,31,20,,15,1419.3000000000002
818,2024-09-18,48,28,95,11,1506.5600000000002
819,2024-05-26,27,21,100,12,918.5999999999999
820,2024-09-13,6,30,31,3,387.03
821,2024-02-27,29,30,132,13,1395.81
822,2024-01-15,9,25,70,7,433.37
823,2024-06-10,20,15,32,13,596.0500000000001
824,2024-06-11,50,17,29,4,402.72
825,2024-11-15,11,8,112,8,825.84
826,2024-10-07,19,19,14,13,559.52
827,2024-10-06,39,23,24,12,616.6800000000001
828,2024-01-12,10,19,,15,1554.6
829,2024-09-30,5,12,118,15,2071.35
830,2024-09-27,39,21,24,2,102.78
831,2024-07-26,23,7,38,4,102.08
832,2024-01-27,6,6,70,6,774.06
833,2024-03-12,31,2,54,18,1703.16
834,2024-02-29,18,3,37,8,888.32
835,2024-05-24,21,9,113,10,156.6
836,2024-04-02,15,28,113,1,63.61
837,2024-11-04,31,11,40,12,1135.44
838,2024-01-08,10,28,14,2,207.28
839,2024-03-19,6,22,148,18,2322.18
840,2024-01-27,24,18,94,4,286.04
841,2024-06-22,33,27,7,4,153.72
842,2024-02-19,28,16,55,14,1244.04
843,2024-07-17,28,21,52,2,177.72
844,2024-12-14,10,10,64,5,518.2
845,2024-06-29,23,16,21,19,484.88
846,2024-01-24,15,9,27,16,1017.76
847,2024-11-11,46,20,30,5,135.45
848,2024-02-15,48,2,85,18,2465.28
849,2024-01-15,37,18,87,12,1599.2400000000002
850,2024-06-01,14,16,99,9,797.1299999999999
851,2024-08-09,48,26,21,15,2054.4
852,2024-07-24,14,20,38,11,974.27
853,2024-09-29,7,23,114,11,802.12
854,2024-08-23,36,14,73,15,1609.05
855,2024-12-05,18,30,80,7,777.2800000000001
856,2024-08-15,15,21,96,13,826.93
857,2024-01-09,49,23,83,9,432.90000000000003
858,2024-06-14,33,12,82,13,499.59
859,2024-11-14,47,4,28,19,1137.72
860,2024-08-01,48,17,58,9,1232.64
861,2024-04-26,22,28,97,5,547.4499999999999
862,2024-12-09,43,20,50,9,614.79
863,2024-03-12,41,21,20,1,73.91
864,2024-03-04,17,22,128,10,1288.5
865,2024-07-23,26,20,80,16,2166.56
866,2024-07-27,15,7,75,12,763.3199999999999
867,2024-03-12,40,28,34,4,99.08
868,2024-10-03,18,4,14,4,444.16
869,2024-09-30,8,15,20,10,233.6
870,2024-11-15,3,14,39,19,2653.92
871,2024-12-03,14,20,13,11,974.27
872,2024-04-04,34,22,109,19,2698.0
873,2024-06-14,33,1,150,13,499.59
874,2024-02-01,37,9,42,13,1732.5100000000002
875,2024-01-11,49,22,123,7,336.7
876,2024-10-27,1,4,16,18,2171.16
877,2024-08-04,48,30,87,8,1095.68
878,2024-10-15,35,20,21,9,844.5600000000001
879,2024-04-11,10,9,128,8,829.12
880,2024-09-23,19,9,36,10,430.4
881,2024-08-01,11,22,126,1,103.23
882,2024-06-27,35,12,106,9,844.5600000000001
883,2024-03-28,2,28,9,6,568.98
884,2024-02-10,3,16,12,9,1257.1200000000001
885,2024-03-16,15,5,22,15,954.15
886,2024-02-15,41,17,40,11,813.01
887,2024-06-08,47,25,49,16,958.08
888,2024-03-20,28,6,104,7,622.02
889,2024-11-05,2,9,76,11,1043.1299999999999
890,2024-03-26,30,11,59,2,59.02
891,2024-04-01,38,2,11,11,1071.51
892,2024-05-27,5,24,62,12,1657.08
893,2024-06-09,6,7,88,18,2322.18
894,2024-07-20,5,17,90,8,1104.72
895,2024-08-29,12,11,24,11,1020.58
896,2024-12-18,4,22,62,8,809.2
897,2024-01-02,24,24,51,14,1001.1400000000001
898,2024-08-12,25,30,76,18,688.32
899,2024-10-15,26,10,11,1,135.41
900,2024-08-20,46,26,95,2,54.18
901,2024-03-17,46,1,122,3,81.27
902,2024-04-25,43,26,134,1,68.31
903,2024-06-02,33,19,102,4,153.72
904,2024-04-12,21,1,116,1,15.66
905,2024-07-12,23,20,14,3,76.56
906,2024-06-14,37,20,122,12,1599.2400000000002
907,2024-12-24,37,6,146,18,2398.86
908,2024-03-30,12,16,67,17,1577.26
909,2024-06-22,37,12,42,2,266.54
910,2024-05-01,21,27,3,19,297.54
911,2024-05-22,13,11,123,2,96.92
912,2024-04-15,43,22,11,1,68.31
913,2024-10-31,33,18,86,2,76.86
914,2024-12-25,44,23,139,12,1603.92
915,2024-11-12,6,7,77,6,774.06
916,2024-05-02,43,22,14,10,683.1
917,2024-01-09,12,27,52,16,1484.48
918,2024-09-18,38,14,51,2,194.82
919,2024-03-13,30,25,70,17,501.67
920,2024-12-24,37,13,14,1,133.27
921,2024-08-10,18,20,81,19,2109.76
922,2024-02-10,16,8,65,10,1460.3999999999999
923,2024-07-22,45,14,144,7,387.87
924,2024-09-20,7,18,19,5,364.6
925,2024-11-23,46,26,69,12,325.08
926,2024-06-26,1,4,11,19,2291.78
927,2024-12-13,28,23,104,4,355.44
928,2024-11-13,44,23,111,12,1603.92
929,2024-03-24,3,4,73,8,1117.44
930,2024-11-13,50,9,53,9,906.1200000000001
931,2024-04-20,43,2,45,18,1229.58
932,2024-09-07,39,14,126,19,976.41
933,2024-01-07,10,12,39,13,1347.32
934,2024-03-24,45,22,139,19,1052.79
935,2024-07-26,14,19,139,14,1239.98
936,2024-11-09,15,18,108,3,190.82999999999998
937,2024-01-22,6,27,75,13,1677.1299999999999
938,2024-01-03,39,12,62,6,308.34000000000003
939,2024-05-06,45,1,133,9,498.68999999999994
940,2024-10-23,16,10,95,10,1460.3999999999999
941,2024-07-06,47,24,24,19,1137.72
942,2024-12-27,18,2,63,10,1110.4
943,2024-01-14,35,14,97,1,93.84
944,2024-01-12,48,20,91,3,410.88
945,2024-03-27,25,16,67,7,267.68
946,2024-01-12,33,19,75,15,576.45
947,2024-01-25,33,14,50,4,153.72
948,2024-10-27,19,29,62,17,731.68
949,2024-08-30,38,24,137,14,1363.74
950,2024-05-01,11,14,80,15,1548.45
951,2024-05-26,39,23,75,7,359.73
952,2024-02-24,3,4,129,1,139.68
953,2024-08-25,38,30,1,17,1655.97
954,2024-12-21,1,11,74,7,844.34
955,2024-06-21,40,30,47,1,24.77
956,2024-08-08,25,27,87,8,305.92
957,2024-04-28,32,22,138,14,1198.12
958,2024-11-04,46,21,23,2,54.18
959,2024-07-01,36,2,121,9,965.43
960,2024-10-14,4,7,37,3,303.45000000000005
961,2024-11-02,23,25,65,7,178.64
962,2024-10-26,16,13,140,17,2482.68
963,2024-03-22,11,8,132,10,1032.3
964,2024-07-29,22,12,109,16,1751.84
965,2024-05-29,39,7,137,13,668.07
966,2024-02-06,33,27,55,10,384.3
967,2024-12-17,41,22,9,14,1034.74
968,2024-11-07,38,29,111,1,97.41
969,2024-12-26,13,27,131,7,339.22
970,2024-02-28,21,2,34,6,93.96000000000001
971,2024-05-10,12,6,63,5,463.9
972,2024-07-20,26,11,40,1,135.41
973,2024-08-30,49,17,57,7,336.7
974,2024-02-04,1,15,21,4,482.48
975,2024-04-02,41,22,150,2,147.82
976,2024-07-25,22,23,31,5,547.4499999999999
977,2024-12-18,27,20,124,2,153.1
978,2024-11-27,32,26,37,3,256.74
979,2024-10-31,8,11,112,8,186.88
980,2024-12-15,34,23,34,19,2698.0
981,2024-07-31,18,9,56,8,888.32
982,2024-06-07,4,17,89,3,303.45000000000005
983,2024-01-24,1,20,92,9,1085.58
984,2024-10-19,44,10,16,13,1737.58
985,2024-01-04,16,4,88,8,1168.32
986,2024-08-07,30,4,120,4,118.04
987,2024-12-29,23,16,138,2,51.04
988,2024-01-20,31,1,62,1,94.62
989,2024-05-31,28,23,77,15,1332.9
990,2024-02-19,50,24,78,18,1812.2400000000002
991,2024-06-25,37,29,47,10,1332.7
992,2024-04-05,16,27,144,10,1460.3999999999999
993,2024-04-14,41,7,60,16,1182.56
994,2024-09-06,9,2,82,6,371.46
995,2024-04-26,2,29,46,11,1043.1299999999999
996,2024-12-19,46,4,27,17,460.53
997,2024-08-15,43,2,138,1,68.31
998,2024-03-06,2,23,27,13,1232.79
999,2024-11-30,32,16,138,7,599.06
1000,2024-09-18,16,4,103,10,1460.3999999999999
1001,2024-10-21,13,23,150,14,678.44
1002,2024-08-30,49,22,134,12,577.2
1003,2024-07-04,27,10,9,17,1301.35
1004,2024-09-02,31,10,23,14,1324.68
1005,2024-05-04,33,3,96,1,38.43
1006,2024-09-24,21,9,93,12,187.92000000000002
1007,2024-05-10,19,27,75,3,129.12
1008,2024-08-24,48,24,49,13,1780.48
1009,2024-01-18,13,7,26,14,678.44
1010,2024-02-09,19,19,50,5,215.2
1011,2024-01-21,35,21,114,15,1407.6000000000001
1012,2024-08-12,35,27,101,16,1501.44
1013,2024-12-20,33,8,57,4,153.72
1014,2024-10-08,3,18,135,11,1536.48
1015,2024-01-08,48,4,63,19,2602.2400000000002
1016,2024-04-09,21,5,58,18,281.88
1017,2024-08-27,40,16,87,10,247.7
1018,2024-03-27,23,18,34,17,433.84
1019,2024-10-24,48,6,65,15,2054.4
1020,2024-01-14,45,23,136,10,554.0999999999999
1021,2024-11-29,45,24,52,14,775.74
1022,2024-01-02,11,12,75,13,1341.99
1023,2024-10-19,4,20,96,14,1416.1000000000001
1024,2024-11-20,4,5,114,1,101.15
1025,2024-02-10,15,19,118,1,63.61
1026,2024-11-13,28,21,115,5,444.3
1027,2024-11-11,36,13,63,9,965.43
1028,2024-04-20,8,22,111,12,280.32
1029,2024-01-14,24,13,13,19,1358.69
1030,2024-08-18,34,30,50,4,568.0
1031,2024-03-24,15,4,71,16,1017.76
1032,2024-05-09,23,11,52,6,153.12
1033,2024-08-18,27,6,118,19,1454.45
1034,2024-11-21,14,30,87,9,797.1299999999999
1035,2024-05-24,2,9,135,11,1043.1299999999999
1036,2024-12-10,35,20,57,12,1126.08
1037,2024-01-28,43,29,64,13,888.03
1038,2024-03-06,7,30,86,8,583.36
1039,2024-06-11,16,7,82,19,2774.7599999999998
1040,2024-08-16,22,24,108,1,109.49
1041,2024-09-17,28,12,122,4,355.44
1042,2024-06-12,32,10,122,12,1026.96
1043,2024-10-27,7,3,137,8,583.36
1044,2024-10-29,22,7,72,14,1532.86
1045,2024-10-13,43,25,2,5,341.55
1046,2024-01-10,2,27,146,5,474.15
1047,2024-07-13,8,10,81,2,46.72
1048,2024-04-27,7,1,142,5,364.6
1049,2024-09-26,38,12,15,5,487.04999999999995
1050,2024-03-20,48,1,131,17,2328.32
1051,2024-04-02,21,13,149,6,93.96000000000001
1052,2024-09-22,43,7,106,17,1161.27
1053,2024-11-27,22,18,60,10,1094.8999999999999
1054,2024-12-15,35,8,46,6,563.04
1055,2024-12-26,18,6,144,16,1776.64
1056,2024-09-13,9,29,27,8,495.28
1057,2024-05-12,49,15,17,9,432.90000000000003
1058,2024-10-02,2,18,145,1,94.83
1059,2024-09-20,42,4,68,4,162.32
1060,2024-06-19,42,23,6,8,324.64
1061,2024-01-01,17,12,84,19,2448.15
1062,2024-11-08,40,8,66,2,49.54
1063,2024-03-04,20,5,117,6,275.1
1064,2024-10-10,6,2,57,19,2451.1899999999996
1065,2024-04-30,11,18,117,19,1961.3700000000001
1066,2024-04-16,5,4,139,3,414.27
1067,2024-06-23,10,19,34,4,414.56
1068,2024-07-22,23,23,110,7,178.64
1069,2024-06-13,33,21,4,8,307.44
1070,2024-10-31,40,21,47,1,24.77
1071,2024-04-29,36,26,18,16,1716.32
1072,2024-02-13,39,8,82,12,616.6800000000001
1073,2024-11-07,47,30,59,5,299.40000000000003
1074,2024-06-04,34,1,47,14,1988.0
1075,2024-07-25,17,22,36,3,386.54999999999995
1076,2024-04-17,26,12,62,19,2572.79
1077,2024-09-07,48,6,83,5,684.8000000000001
1078,2024-11-29,27,20,58,2,153.1
1079,2024-05-09,46,7,40,19,514.71
1080,2024-10-19,3,30,53,15,2095.2000000000003
1081,2024-01-20,19,11,5,12,516.48
1082,2024-10-08,8,9,107,12,280.32
1083,2024-10-11,17,25,17,11,1417.35
1084,2024-01-01,50,8,93,15,1510.2
1085,2024-04-28,1,17,22,6,723.72
1086,2024-02-04,7,11,9,13,947.96
1087,2024-07-16,36,28,144,3,321.81
1088,2024-09-01,3,16,101,12,1676.16
1089,2024-02-28,19,9,9,5,215.2
1090,2024-11-20,42,12,18,2,81.16
1091,2024-06-09,27,4,69,12,918.5999999999999
1092,2024-06-27,3,3,12,19,2653.92
1093,2024-07-24,34,12,41,18,2556.0
1094,2024-01-12,5,18,93,12,1657.08
1095,2024-10-02,49,4,78,2,96.2
1096,2024-06-29,37,16,64,11,1465.97
1097,2024-08-29,46,7,116,10,270.9
1098,2024-08-03,16,10,71,5,730.1999999999999
1099,2024-09-07,14,1,123,15,1328.55
1100,2024-10-25,30,14,53,10,295.1
1101,2024-05-05,32,18,68,10,855.8
1102,2024-08-04,45,1,66,5,277.04999999999995
1103,2024-11-01,12,22,41,19,1762.82
1104,2024-10-11,27,26,23,10,765.5
1105,2024-07-03,26,7,97,17,2301.97
1106,2024-02-08,48,24,150,19,2602.2400000000002
1107,2024-08-10,29,18,44,1,107.37
1108,2024-07-02,23,17,61,15,382.8
1109,2024-06-26,49,11,47,2,96.2
1110,2024-10-20,22,28,147,17,1861.33
1111,2024-12-05,20,2,39,3,137.55
1112,2024-05-30,38,8,121,16,1558.56
1113,2024-05-05,46,5,2,4,108.36
1114,2024-10-27,16,27,121,16,2336.64
1115,2024-11-03,31,22,56,15,1419.3000000000002
1116,2024-12-01,3,4,87,11,1536.48
1117,2024-08-21,21,3,72,12,187.92000000000002
1118,2024-01-08,39,11,10,8,411.12
1119,2024-12-06,5,25,139,12,1657.08
1120,2024-05-08,20,21,144,14,641.9
1121,2024-09-20,23,23,42,12,306.24
1122,2024-06-05,32,15,50,10,855.8
1123,2024-12-17,42,28,83,19,771.02
1124,2024-12-23,9,23,60,4,247.64
1125,2024-01-05,3,7,62,7,977.76
1126,2024-03-26,27,24,51,10,765.5
1127,2024-06-23,27,3,29,14,1071.7
1128,2024-10-16,10,17,12,14,1450.96
1129,2024-07-11,16,20,18,9,1314.36
1130,2024-11-06,24,17,96,14,1001.1400000000001
1131,2024-04-28,23,20,86,6,153.12
1132,2024-08-05,9,11,133,19,1176.29
1133,2024-04-23,2,18,36,10,948.3
1134,2024-05-24,6,24,51,8,1032.08
1135,2024-01-26,37,6,30,1,133.27
1136,2024-05-15,35,14,3,5,469.20000000000005
1137,2024-10-29,7,5,35,13,947.96
1138,2024-08-19,15,15,91,2,127.22
1139,2024-03-16,21,30,72,3,46.980000000000004
1140,2024-11-23,38,2,54,17,1655.97
1141,2024-12-10,36,26,72,7,750.89
1142,2024-10-28,23,19,40,7,178.64
1143,2024-10-15,29,15,128,13,1395.81
1144,2024-01-01,13,9,73,8,387.68
1145,2024-05-26,5,5,25,19,2623.71
1146,2024-10-13,47,2,79,1,59.88
1147,2024-05-21,39,1,27,16,822.24
1148,2024-02-22,39,21,,6,308.34000000000003
1149,2024-10-30,42,3,140,4,162.32
1150,2024-03-09,45,30,16,10,554.0999999999999
1151,2024-12-26,43,5,36,1,68.31
1152,2024-03-30,1,30,67,1,120.62
1153,2024-08-07,20,24,139,4,183.4
1154,2024-07-10,43,20,93,18,1229.58
1155,2024-03-03,1,16,141,7,844.34
1156,2024-03-13,35,6,137,11,1032.24
1157,2024-06-09,40,8,,19,470.63
1158,2024-06-17,45,3,66,1,55.41
1159,2024-03-29,7,26,19,19,1385.48
1160,2024-06-24,35,12,105,5,469.20000000000005
1161,2024-09-25,34,24,5,1,142.0
1162,2024-03-13,50,1,,8,805.44
1163,2024-09-01,5,26,110,5,690.45
1164,2024-03-17,29,20,44,10,1073.7
1165,2024-06-07,50,22,27,6,604.08
1166,2024-11-19,48,14,143,7,958.72
1167,2024-04-07,27,11,53,1,76.55
1168,2024-04-11,7,20,91,6,437.52
1169,2024-05-11,1,7,134,15,1809.3000000000002
1170,2024-04-11,9,4,27,15,928.65
1171,2024-01-19,47,6,148,14,838.32
1172,2024-03-22,1,14,85,3,361.86
1173,2024-10-05,27,10,,5,382.75
1174,2024-12-04,17,30,2,7,901.9499999999999
1175,2024-12-30,32,4,131,4,342.32
1176,2024-11-26,41,13,,16,1182.56
1177,2024-05-08,30,22,37,12,354.12
1178,2024-12-09,15,8,25,12,763.3199999999999
1179,2024-11-05,42,18,132,3,121.74
1180,2024-03-29,28,5,132,14,1244.04
1181,2024-07-31,3,12,53,18,2514.2400000000002
1182,2024-05-22,28,30,71,1,88.86
1183,2024-03-05,5,23,50,13,1795.17
1184,2024-03-16,2,5,145,7,663.81
1185,2024-07-17,38,7,2,3,292.23
1186,2024-05-22,16,19,53,13,1898.52
1187,2024-11-11,44,14,125,13,1737.58
1188,2024-04-02,17,11,144,6,773.0999999999999
1189,2024-10-31,12,20,106,6,556.6800000000001
1190,2024-08-11,26,21,23,13,1760.33
1191,2024-10-17,49,28,88,7,336.7
1192,2024-04-11,7,11,65,15,1093.8
1193,2024-09-23,24,29,17,5,357.55
1194,2024-12-20,16,3,13,12,1752.48
1195,2024-04-19,18,13,19,6,666.24
1196,2024-11-25,8,6,66,11,256.96
1197,2024-09-21,27,26,90,3,229.64999999999998
1198,2024-01-03,26,16,46,13,1760.33
1199,2024-03-25,31,28,70,6,567.72
1200,2024-10-08,18,23,39,2,222.08
1201,2024-11-23,2,6,117,2,189.66
1202,2024-10-30,41,6,66,18,1330.3799999999999
1203,2024-04-26,23,21,129,2,51.04
1204,2024-08-08,48,6,77,17,2328.32
1205,2024-06-02,49,22,,8,384.8
1206,2024-06-01,42,13,122,4,162.32
1207,2024-01-12,22,26,36,3,328.46999999999997
1208,2024-05-12,33,8,36,6,230.57999999999998
1209,2024-10-30,18,17,45,2,222.08
1210,2024-10-19,15,2,143,4,254.44
1211,2024-10-26,41,29,115,4,295.64
1212,2024-08-15,3,6,143,15,2095.2000000000003
1213,2024-09-27,48,6,73,6,821.76
1214,2024-02-12,23,7,77,8,204.16
1215,2024-12-08,47,1,63,3,179.64000000000001
1216,2024-11-21,2,22,70,19,1801.77
1217,2024-10-28,42,8,74,18,730.4399999999999
1218,2024-12-29,4,3,65,16,1618.4
1219,2024-01-21,26,4,112,16,2166.56
1220,2024-04-16,19,17,11,10,430.4
1221,2024-12-01,49,3,18,4,192.4
1222,2024-10-29,10,30,34,18,1865.52
1223,2024-04-26,22,23,126,3,328.46999999999997
1224,2024-05-03,6,29,2,7,903.0699999999999
1225,2024-10-07,1,25,132,11,1326.8200000000002
1226,2024-10-18,43,2,59,9,614.79
1227,2024-07-21,16,14,79,8,1168.32
1228,2024-02-20,7,28,111,8,583.36
1229,2024-09-27,24,6,36,2,143.02
1230,2024-11-19,35,23,18,19,1782.96
1231,2024-10-03,14,18,49,9,797.1299999999999
1232,2024-05-20,4,24,12,4,404.6
1233,2024-10-01,41,2,21,3,221.73
1234,2024-10-16,15,12,85,11,699.71
1235,2024-11-29,44,26,12,13,1737.58
1236,2024-02-21,48,5,37,6,821.76
1237,2024-01-27,23,10,144,19,484.88
1238,2024-06-05,19,15,75,11,473.44
1239,2024-08-26,14,13,99,10,885.6999999999999
1240,2024-06-04,27,10,143,5,382.75
1241,2024-10-17,36,22,148,3,321.81
1242,2024-05-15,38,29,84,7,681.87
1243,2024-05-23,22,17,144,9,985.41
1244,2024-04-15,11,13,99,6,619.38
1245,2024-06-06,4,7,60,13,1314.95
1246,2024-05-25,32,22,143,2,171.16
1247,2024-01-02,40,4,102,5,123.85
1248,2024-03-17,41,2,118,4,295.64
1249,2024-05-11,24,22,23,4,286.04
1250,2024-03-30,34,25,34,9,1278.0
1251,2024-12-10,3,24,43,4,558.72
